TaskID,TaskType,AssetCode,Field,Region,Latitude,Longitude,Elevation,CreatedDate
666,WellInspection,CHL_WH181,Charlie,Northern,-26.060272,149.644275,268.89,8/06/2018
666,WellInspection,CHL_WH182,Charlie,Northern,-26.058142,149.651425,265.8,8/06/2018
666,WellInspection,CHL_WH183,Charlie,Northern,-26.060395,149.660384,285.2,8/06/2018
666,WellInspection,CHL_WH184,Charlie,Northern,-26.061066,149.666159,270.52,8/06/2018
666,WellInspection,CHL_WH185,Charlie,Northern,-26.066636,149.587078,264.79,8/06/2018
666,WellInspection,CHL_WH186,Charlie,Northern,-26.070315,149.61264,265.28,8/06/2018
666,WellInspection,CHL_WH187,Charlie,Northern,-26.06982,149.621314,274.3,8/06/2018
666,WellInspection,CHL_WH188,Charlie,Northern,-26.064487,149.627719,269.81,8/06/2018
666,WellInspection,CHL_WH189,Charlie,Northern,-26.066371,149.634982,260.83,8/06/2018
666,WellInspection,CHL_WH191,Charlie,Northern,-26.066336,149.649184,263.27,8/06/2018
666,WellInspection,CHL_WH192,Charlie,Northern,-26.0669,149.657804,270.52,8/06/2018
666,WellInspection,CHL_WH193,Charlie,Northern,-26.067915,149.663398,294.66,8/06/2018
666,WellInspection,CHL_WH194,Charlie,Northern,-26.075136,149.595772,262.43,8/06/2018
666,WellInspection,CHL_WH195,Charlie,Northern,-26.071282,149.603201,269.66,8/06/2018
666,WellInspection,CHL_WH196,Charlie,Northern,-26.076459,149.608877,271.49,8/06/2018
666,WellInspection,CHL_WH197,Charlie,Northern,-26.071118,149.628015,267.9,8/06/2018
666,WellInspection,CHL_WH198,Charlie,Northern,-26.072679,149.634974,268.6,8/06/2018
666,WellInspection,CHL_WH199,Charlie,Northern,-26.072758,149.641704,268.84,8/06/2018
666,WellInspection,CHL_WH200,Charlie,Northern,-26.073427,149.648444,269.05,8/06/2018
666,WellInspection,CHL_WH201,Charlie,Northern,-26.073977,149.654487,269.86,8/06/2018
666,WellInspection,CHL_WH202,Charlie,Northern,-26.075764,149.663548,275.25,8/06/2018
666,WellInspection,CHL_WH203,Charlie,Northern,-26.079746,149.58524,254.2,8/06/2018
666,WellInspection,CHL_WH204,Charlie,Northern,-26.078546,149.601429,270.89,8/06/2018
666,WellInspection,CHL_WH206,Charlie,Northern,-26.077256,149.619577,269.6,8/06/2018
666,WellInspection,CHL_WH207,Charlie,Northern,-26.076975,149.626913,274.39,8/06/2018
666,WellInspection,CHL_WH210,Charlie,Northern,-26.080442,149.650137,274.1,8/06/2018
666,WellInspection,CHL_WH213,Charlie,Northern,-26.000531,149.612156,290.65,8/06/2018
666,WellInspection,CHL_WH214,Charlie,Northern,-26.002081,149.635367,235.93,8/06/2018
666,WellInspection,CHL_WH215,Charlie,Northern,-26.006695,149.597343,282.8,8/06/2018
666,WellInspection,CHL_WH216,Charlie,Northern,-26.003372,149.603016,281.07,8/06/2018
666,WellInspection,CHL_WH217,Charlie,Northern,-26.005326,149.616663,264.92,8/06/2018
666,WellInspection,CHL_WH218,Charlie,Northern,-26.006933,149.637546,236.47,8/06/2018
666,WellInspection,CHL_WH219,Charlie,Northern,-26.003404,149.664602,250.98,8/06/2018
666,WellInspection,CHL_WH220,Charlie,Northern,-26.009394,149.603257,281.69,8/06/2018
666,WellInspection,CHL_WH221,Charlie,Northern,-26.010846,149.613977,255.07,8/06/2018
666,WellInspection,CHL_WH222,Charlie,Northern,-26.011597,149.662146,256.34,8/06/2018
666,WellInspection,CHL_WH223,Charlie,Northern,-26.009574,149.667094,252.58,8/06/2018
666,WellInspection,CHL_WH224,Charlie,Northern,-26.012222,149.62101,246.64,8/06/2018
666,WellInspection,CHL_WH225,Charlie,Northern,-26.018145,149.657952,274.05,8/06/2018
666,WellInspection,CHL_WH226,Charlie,Northern,-26.018745,149.665982,258.99,8/06/2018
666,WellInspection,CHL_WH227,Charlie,Northern,-26.023235,149.652322,260.51,8/06/2018
666,WellInspection,CHL_WH228,Charlie,Northern,-26.035603,149.590485,259.21,8/06/2018
666,WellInspection,CHL_WH229,Charlie,Northern,-26.037118,149.595247,248.29,8/06/2018
666,WellInspection,CMN_WH007,Cameron,Northern,-26.117507,149.691815,323.39,8/06/2018
666,WellInspection,CMN_WH008,Cameron,Northern,-26.112376,149.696715,320.12,8/06/2018
666,WellInspection,CMN_WH011,Cameron,Northern,-26.111075,149.687574,316,8/06/2018
666,WellInspection,CMN_WH012,Cameron,Northern,-26.121265,149.686372,339.13,8/06/2018
666,WellInspection,CMN_WH037,Cameron,Northern,-26.162999,149.70673,318.26,8/06/2018
666,WellInspection,CMN_WH038,Cameron,Northern,-26.160282,149.697583,334.37,8/06/2018
666,WellInspection,CMN_WH110,Cameron,Northern,-26.082501,149.74176,264.6,8/06/2018
666,WellInspection,CMN_WH146,Cameron,Northern,-26.111155,149.75061,290.82,8/06/2018
666,WellInspection,CMN_WH156,Cameron,Northern,-26.116757,149.742553,296.7,8/06/2018
666,WellInspection,CMN_WH157,Cameron,Northern,-26.118779,149.74898,299.67,8/06/2018
666,WellInspection,CMN_WH167,Cameron,Northern,-26.12334,149.741526,309.1,8/06/2018
666,WellInspection,CMN_WH177,Cameron,Northern,-26.130909,149.741059,305.88,8/06/2018
666,WellInspection,CMN_WH178,Cameron,Northern,-26.126505,149.746512,294.12,8/06/2018
666,WellInspection,CMN_WH188,Cameron,Northern,-26.136607,149.737238,309.12,8/06/2018
666,WellInspection,CMN_WH189,Cameron,Northern,-26.136275,149.744296,304.45,8/06/2018
666,WellInspection,CMN_WH190,Cameron,Northern,-26.131747,149.749201,294.44,8/06/2018
666,WellInspection,CMN_WH198,Cameron,Northern,-26.14277,149.73123,328.19,8/06/2018
666,WellInspection,CMN_WH199,Cameron,Northern,-26.142413,149.739231,317.97,8/06/2018
666,WellInspection,CMN_WH200,Cameron,Northern,-26.142283,149.746644,307.04,8/06/2018
666,WellInspection,CMN_WH204,Cameron,Northern,-26.148338,149.702216,347.6,8/06/2018
666,WellInspection,CMN_WH205,Cameron,Northern,-26.145741,149.708997,347.05,8/06/2018
666,WellInspection,CMN_WH206,Cameron,Northern,-26.146831,149.716907,360.28,8/06/2018
666,WellInspection,CMN_WH207,Cameron,Northern,-26.147494,149.724599,344.68,8/06/2018
666,WellInspection,CMN_WH208,Cameron,Northern,-26.14909,149.737133,302.72,8/06/2018
666,WellInspection,CMN_WH211,Cameron,Northern,-26.154297,149.689533,352.89,8/06/2018
666,WellInspection,CMN_WH212,Cameron,Northern,-26.152673,149.696968,351.91,8/06/2018
666,WellInspection,CMN_WH213,Cameron,Northern,-26.151644,149.708434,334.83,8/06/2018
666,WellInspection,CMN_WH214,Cameron,Northern,-26.153049,149.717461,334.88,8/06/2018
666,WellInspection,CMN_WH215,Cameron,Northern,-26.155593,149.723667,319,8/06/2018
666,WellInspection,CMN_WH216,Cameron,Northern,-26.151666,149.730581,314.11,8/06/2018
666,WellInspection,CMN_WH217,Cameron,Northern,-26.155414,149.740769,303.95,8/06/2018
666,WellInspection,CMN_WH218,Cameron,Northern,-26.152101,149.749174,304.49,8/06/2018
666,WellInspection,CMN_WH220,Cameron,Northern,-26.160568,149.681997,359.01,8/06/2018
666,WellInspection,CMN_WH221,Cameron,Northern,-26.159545,149.689309,344.82,8/06/2018
666,WellInspection,CMN_WH225,Cameron,Northern,-26.158316,149.711138,322.08,8/06/2018
666,WellInspection,CMN_WH226,Cameron,Northern,-26.159751,149.718649,315.12,8/06/2018
666,WellInspection,CMN_WH227,Cameron,Northern,-26.161838,149.73859,320.71,8/06/2018
666,WellInspection,CMN_WH228,Cameron,Northern,-26.157593,149.750055,309.8,8/06/2018
666,WellInspection,CMN_WH230,Cameron,Northern,-26.164159,149.712828,312.89,8/06/2018
666,WellInspection,CMN_WH231,Cameron,Northern,-26.162873,149.732378,320.05,8/06/2018
666,WellInspection,CMN_WH232,Cameron,Northern,-26.162378,149.74634,315.8,8/06/2018
666,WellInspection,CMN_WH233,Cameron,Northern,-26.156047,149.701909,351.99,8/06/2018
666,WellInspection,GGV_WH002,Golden Grove,Northern,-25.974281,149.595746,272.26,8/06/2018
666,WellInspection,GGV_WH138,Golden Grove,Northern,-25.958315,149.64018,258.88,8/06/2018
666,WellInspection,GGV_WH139,Golden Grove,Northern,-25.966841,149.614031,268.58,8/06/2018
666,WellInspection,GGV_WH140,Golden Grove,Northern,-25.966347,149.629576,252.32,8/06/2018
666,WellInspection,GGV_WH141,Golden Grove,Northern,-25.964389,149.647811,248.03,8/06/2018
666,WellInspection,GGV_WH142,Golden Grove,Northern,-25.967128,149.657509,238.99,8/06/2018
666,WellInspection,GGV_WH143,Golden Grove,Northern,-25.967046,149.5974,278.3,8/06/2018
666,WellInspection,GGV_WH144,Golden Grove,Northern,-25.967707,149.619401,264.73,8/06/2018
666,WellInspection,GGV_WH145,Golden Grove,Northern,-25.967786,149.638094,249.01,8/06/2018
666,WellInspection,GGV_WH146,Golden Grove,Northern,-25.973209,149.613095,256.75,8/06/2018
666,WellInspection,GGV_WH147,Golden Grove,Northern,-25.976409,149.636082,239.15,8/06/2018
666,WellInspection,GGV_WH148,Golden Grove,Northern,-25.972084,149.6489,245.38,8/06/2018
666,WellInspection,GGV_WH149,Golden Grove,Northern,-25.97564,149.60273,277.99,8/06/2018
666,WellInspection,GGV_WH150,Golden Grove,Northern,-25.978086,149.620112,273.74,8/06/2018
666,WellInspection,GGV_WH151,Golden Grove,Northern,-25.979035,149.647744,233.49,8/06/2018
666,WellInspection,GGV_WH152,Golden Grove,Northern,-25.978142,149.666912,232.5,8/06/2018
666,WellInspection,GGV_WH153,Golden Grove,Northern,-25.987007,149.614333,278.61,8/06/2018
666,WellInspection,GGV_WH154,Golden Grove,Northern,-25.982361,149.627959,260.08,8/06/2018
666,WellInspection,GGV_WH155,Golden Grove,Northern,-25.986187,149.663184,236.68,8/06/2018
666,WellInspection,GGV_WH156,Golden Grove,Northern,-25.990872,149.602289,277.87,8/06/2018
666,WellInspection,GGV_WH157,Golden Grove,Northern,-25.990894,149.622224,266.23,8/06/2018
666,WellInspection,GGV_WH158,Golden Grove,Northern,-25.989727,149.633611,255.44,8/06/2018
666,WellInspection,GGV_WH159,Golden Grove,Northern,-25.990606,149.654208,233.06,8/06/2018
666,WellInspection,GGV_WH160,Golden Grove,Northern,-25.995256,149.617413,275.42,8/06/2018
666,WellInspection,GGV_WH161,Golden Grove,Northern,-25.996621,149.662452,245.95,8/06/2018
666,WellInspection,GGV_WH162,Golden Grove,Northern,-25.99745,149.605449,287.11,8/06/2018
666,WellInspection,GGV_WH163,Golden Grove,Northern,-25.996986,149.630519,253.61,8/06/2018
666,WellInspection,GGV_WH167,Golden Grove,Northern,-25.966519,149.590641,296.25,8/06/2018
666,WellInspection,GGV_WH168,Golden Grove,Northern,-25.974861,149.588661,293.04,8/06/2018
666,WellInspection,GGV_WH169,Golden Grove,Northern,-25.981185,149.596229,287.59,8/06/2018
666,WellInspection,GGV_WH170,Borrowdale,Northern,-25.984372,149.583765,310.15,8/06/2018
666,WellInspection,GGV_WH171,Golden Grove,Northern,-25.990526,149.588141,306.47,8/06/2018
666,WellInspection,GGV_WH172,Charlie,Northern,-25.998482,149.587843,291.46,8/06/2018
666,WellInspection,GGV_WH173,Golden Grove,Northern,-25.997896,149.598819,299.67,8/06/2018
666,WellInspection,GGV_WH212,Golden Grove,Northern,-25.992797,149.64238,235.23,8/06/2018
666,WellInspection,KLN_WH002,Kathleen,Northern,-26.200914,149.658112,342.97,8/06/2018
666,WellInspection,KLN_WH003,Cam,Northern,-26.206379,149.668883,344.63,8/06/2018
666,WellInspection,KLN_WH004,Kathleen,Northern,-26.20847,149.661631,341.14,8/06/2018
666,WellInspection,KLN_WH005,Kathleen,Northern,-26.209324,149.655237,333.3,8/06/2018
666,WellInspection,KLN_WH006,Kathleen,Northern,-26.213871,149.667694,357.12,8/06/2018
666,WellInspection,KLN_WH007,Kathleen,Northern,-26.227788,149.59542,313.21,8/06/2018
666,WellInspection,KLN_WH010,Kathleen,Northern,-26.232897,149.598511,315.57,8/06/2018
666,WellInspection,KLN_WH011,Kathleen,Northern,-26.235327,149.591849,308.63,8/06/2018
666,WellInspection,KLN_WH012,Kathleen,Northern,-26.23897,149.603832,313.16,8/06/2018
666,WellInspection,KLN_WH013,Kathleen,Northern,-26.181227,149.612225,314.43,8/06/2018
666,WellInspection,KLN_WH014,Kathleen,Northern,-26.185908,149.613195,314.55,8/06/2018
666,WellInspection,KLN_WH015,Kathleen,Northern,-26.187885,149.606594,297.52,8/06/2018
666,WellInspection,KLN_WH016,Kathleen,Northern,-26.192257,149.614677,304.63,8/06/2018
666,WellInspection,KLN_WH023,Kathleen,Northern,-26.218466,149.649918,330.78,8/06/2018
666,WellInspection,KLN_WH024,Kathleen,Northern,-26.213732,149.648639,326.47,8/06/2018
666,WellInspection,KLN_WH025,Kathleen,Northern,-26.239908,149.647684,322.06,8/06/2018
666,WellInspection,KLN_WH026,Kathleen,Northern,-26.236293,149.664613,335.65,8/06/2018
666,WellInspection,KLN_WH027,Kathleen,Northern,-26.185096,149.626928,311.4,8/06/2018
666,WellInspection,KLN_WH101,Kathleen,Northern,-26.16726,149.590516,287.21,8/06/2018
666,WellInspection,KLN_WH102,Kathleen,Northern,-26.169168,149.597993,293.73,8/06/2018
666,WellInspection,KLN_WH103,Kathleen,Northern,-26.16896,149.603499,312.51,8/06/2018
666,WellInspection,KLN_WH104,Kathleen,Northern,-26.171832,149.612616,323.6,8/06/2018
666,WellInspection,KLN_WH105,Kathleen,Northern,-26.171493,149.621203,325.35,8/06/2018
666,WellInspection,KLN_WH106,Kathleen,Northern,-26.167044,149.629271,321.3,8/06/2018
666,WellInspection,KLN_WH107,Kathleen,Northern,-26.167363,149.63576,332.28,8/06/2018
666,WellInspection,KLN_WH108,Kathleen,Northern,-26.16723,149.643674,356.13,8/06/2018
666,WellInspection,KLN_WH109,Kathleen,Northern,-26.169687,149.651439,362.03,8/06/2018
666,WellInspection,KLN_WH110,Kathleen,Northern,-26.169329,149.659356,372.13,8/06/2018
666,WellInspection,KLN_WH111,Kathleen,Northern,-26.174297,149.589336,288.91,8/06/2018
666,WellInspection,KLN_WH112,Kathleen,Northern,-26.17398,149.596323,298.6,8/06/2018
666,WellInspection,KLN_WH113,Kathleen,Northern,-26.176104,149.60448,297.14,8/06/2018
666,WellInspection,KLN_WH114,Kathleen,Northern,-26.172554,149.628009,330.42,8/06/2018
666,WellInspection,KLN_WH115,Kathleen,Northern,-26.172664,149.63594,351.12,8/06/2018
666,WellInspection,KLN_WH116,Kathleen,Northern,-26.176595,149.642402,359.05,8/06/2018
666,WellInspection,KLN_WH117,Kathleen,Northern,-26.175514,149.65019,361.29,8/06/2018
666,WellInspection,KLN_WH118,Kathleen,Northern,-26.175596,149.657737,362.5,8/06/2018
666,WellInspection,KLN_WH119,Kathleen,Northern,-26.17242,149.665835,366.67,8/06/2018
666,WellInspection,KLN_WH120,Kathleen,Northern,-26.181578,149.595783,282.62,8/06/2018
666,WellInspection,KLN_WH121,Kathleen,Northern,-26.180536,149.604786,302.39,8/06/2018
666,WellInspection,KLN_WH123,Kathleen,Northern,-26.177766,149.6245,350.6,8/06/2018
666,WellInspection,KLN_WH124,Kathleen,Northern,-26.178904,149.63383,350.87,8/06/2018
666,WellInspection,KLN_WH125,Kathleen,Northern,-26.18112,149.640391,327.34,8/06/2018
666,WellInspection,KLN_WH126,Kathleen,Northern,-26.182111,149.648063,328.31,8/06/2018
666,WellInspection,KLN_WH127,Kathleen,Northern,-26.178234,149.66626,360.11,8/06/2018
666,WellInspection,KLN_WH128,Kathleen,Northern,-26.190541,149.597278,286.99,8/06/2018
666,WellInspection,KLN_WH129,Kathleen,Northern,-26.188998,149.600723,293.48,8/06/2018
666,WellInspection,KLN_WH133,Kathleen,Northern,-26.187988,149.633617,317.3,8/06/2018
666,WellInspection,KLN_WH134,Kathleen,Northern,-26.188441,149.64079,340.47,8/06/2018
666,WellInspection,KLN_WH135,Kathleen,Northern,-26.189382,149.64745,346.11,8/06/2018
666,WellInspection,KLN_WH136,Kathleen,Northern,-26.183441,149.656049,344.43,8/06/2018
666,WellInspection,KLN_WH137,Kathleen,Northern,-26.183737,149.662583,354.93,8/06/2018
666,WellInspection,KLN_WH138,Kathleen,Northern,-26.196745,149.601025,293.43,8/06/2018
666,WellInspection,KLN_WH139,Kathleen,Northern,-26.192945,149.60764,296.53,8/06/2018
666,WellInspection,KLN_WH141,Kathleen,Northern,-26.193528,149.624243,336.2,8/06/2018
666,WellInspection,KLN_WH142,Kathleen,Northern,-26.193491,149.629511,332.52,8/06/2018
666,WellInspection,KLN_WH143,Kathleen,Northern,-26.19503,149.638017,347.25,8/06/2018
666,WellInspection,KLN_WH144,Kathleen,Northern,-26.190842,149.653443,343.91,8/06/2018
666,WellInspection,KLN_WH145,Kathleen,Northern,-26.190252,149.662532,356.31,8/06/2018
666,WellInspection,KLN_WH146,Kathleen,Northern,-26.198886,149.615255,333.33,8/06/2018
666,WellInspection,KLN_WH147,Kathleen,Northern,-26.199554,149.62293,330.31,8/06/2018
666,WellInspection,KLN_WH148,Kathleen,Northern,-26.200473,149.630734,312.2,8/06/2018
666,WellInspection,KLN_WH149,Kathleen,Northern,-26.200299,149.636953,330.3,8/06/2018
666,WellInspection,KLN_WH150,Kathleen,Northern,-26.196188,149.646455,341.1,8/06/2018
666,WellInspection,KLN_WH151,Kathleen,Northern,-26.195753,149.652474,358.72,8/06/2018
666,WellInspection,KLN_WH152,Kathleen,Northern,-26.195529,149.661332,353.92,8/06/2018
666,WellInspection,KLN_WH153,Kathleen,Northern,-26.204242,149.598899,286.53,8/06/2018
666,WellInspection,KLN_WH154,Kathleen,Northern,-26.204456,149.616088,316.17,8/06/2018
666,WellInspection,KLN_WH155,Kathleen,Northern,-26.205726,149.621403,322.25,8/06/2018
666,WellInspection,KLN_WH156,Kathleen,Northern,-26.208617,149.630062,304.93,8/06/2018
666,WellInspection,KLN_WH157,Kathleen,Northern,-26.201509,149.64641,339.61,8/06/2018
666,WellInspection,KLN_WH160,Kathleen,Northern,-26.209046,149.590725,303.74,8/06/2018
666,WellInspection,KLN_WH161,Kathleen,Northern,-26.213996,149.595676,308.4,8/06/2018
666,WellInspection,KLN_WH162,Kathleen,Northern,-26.209071,149.611927,290.27,8/06/2018
666,WellInspection,KLN_WH163,Kathleen,Northern,-26.211178,149.620381,299.8,8/06/2018
666,WellInspection,KLN_WH164,Kathleen,Northern,-26.214596,149.628498,305.52,8/06/2018
666,WellInspection,KLN_WH165,Kathleen,Northern,-26.214329,149.635949,318.17,8/06/2018
666,WellInspection,KLN_WH166,Kathleen,Northern,-26.208748,149.636535,330.95,8/06/2018
666,WellInspection,KLN_WH167,Kathleen,Northern,-26.209173,149.642933,318.26,8/06/2018
666,WellInspection,KLN_WH168,Kathleen,Northern,-26.203299,149.651791,335.48,8/06/2018
666,WellInspection,KLN_WH170,Kathleen,Northern,-26.216067,149.660318,336.4,8/06/2018
666,WellInspection,KLN_WH171,Kathleen,Northern,-26.222771,149.594605,322.05,8/06/2018
666,WellInspection,KLN_WH172,Kathleen,Northern,-26.214886,149.602942,285.64,8/06/2018
666,WellInspection,KLN_WH173,Kathleen,Northern,-26.218769,149.611867,314.92,8/06/2018
666,WellInspection,KLN_WH174,Kathleen,Northern,-26.222008,149.626211,314.23,8/06/2018
666,WellInspection,KLN_WH175,Kathleen,Northern,-26.214918,149.643539,334.39,8/06/2018
666,WellInspection,KLN_WH178,Kathleen,Northern,-26.219329,149.665721,331.75,8/06/2018
666,WellInspection,KLN_WH179,Kathleen,Northern,-26.225732,149.612489,319.13,8/06/2018
666,WellInspection,KLN_WH180,Kathleen,Northern,-26.227064,149.624894,306.76,8/06/2018
666,WellInspection,KLN_WH181,Kathleen,Northern,-26.221363,149.634613,314,8/06/2018
666,WellInspection,KLN_WH182,Kathleen,Northern,-26.223873,149.642328,346.8,8/06/2018
666,WellInspection,KLN_WH183,Kathleen,Northern,-26.225598,149.648791,338.38,8/06/2018
666,WellInspection,KLN_WH184,Kathleen,Northern,-26.223842,149.656623,327.43,8/06/2018
666,WellInspection,KLN_WH185,Kathleen,Northern,-26.226377,149.664393,333.88,8/06/2018
666,WellInspection,KLN_WH186,Kathleen,Northern,-26.23009,149.589291,314.4,8/06/2018
666,WellInspection,KLN_WH190,Kathleen,Northern,-26.230895,149.610471,314.08,8/06/2018
666,WellInspection,KLN_WH191,Kathleen,Northern,-26.227943,149.632551,320.05,8/06/2018
666,WellInspection,KLN_WH192,Kathleen,Northern,-26.229276,149.640299,327.28,8/06/2018
666,WellInspection,KLN_WH193,Kathleen,Northern,-26.231536,149.649141,339.33,8/06/2018
666,WellInspection,KLN_WH194,Kathleen,Northern,-26.230497,149.654377,342.08,8/06/2018
666,WellInspection,KLN_WH195,Kathleen,Northern,-26.231067,149.663292,343.32,8/06/2018
666,WellInspection,KLN_WH198,Kathleen,Northern,-26.236873,149.608505,308.37,8/06/2018
666,WellInspection,KLN_WH199,Kathleen,Northern,-26.233436,149.624167,312.44,8/06/2018
666,WellInspection,KLN_WH200,Kathleen,Northern,-26.235078,149.631523,311.2,8/06/2018
666,WellInspection,KLN_WH201,Kathleen,Northern,-26.235485,149.638522,333.05,8/06/2018
666,WellInspection,KLN_WH202,Kathleen,Northern,-26.235517,149.645775,325.12,8/06/2018
666,WellInspection,KLN_WH203,Kathleen,Northern,-26.238106,149.655257,334.1,8/06/2018
666,WellInspection,KLN_WH204,Kathleen,Northern,-26.243709,149.59267,302.13,8/06/2018
666,WellInspection,KLN_WH205,Kathleen,Northern,-26.243793,149.599909,306.94,8/06/2018
666,WellInspection,KLN_WH206,Kathleen,Northern,-26.243022,149.606621,318.33,8/06/2018
666,WellInspection,KLN_WH207,Kathleen,Northern,-26.239981,149.615861,310.21,8/06/2018
666,WellInspection,KLN_WH208,Kathleen,Northern,-26.242898,149.628588,304.87,8/06/2018
666,WellInspection,KLN_WH209,Kathleen,Northern,-26.240093,149.639876,311.35,8/06/2018
666,WellInspection,KLN_WH210,Kathleen,Northern,-26.245158,149.653892,320.9,8/06/2018
666,WellInspection,KLN_WH211,Kathleen,Northern,-26.241247,149.662743,334.04,8/06/2018
666,WellInspection,KLN_WH212,Kathleen,Northern,-26.24797,149.588412,321.79,8/06/2018
666,WellInspection,KLN_WH213,Kathleen,Northern,-26.247045,149.615269,311.4,8/06/2018
666,WellInspection,KLN_WH214,Kathleen,Northern,-26.246299,149.622854,306.16,8/06/2018
666,WellInspection,KLN_WH215,Kathleen,Northern,-26.246351,149.646233,315.32,8/06/2018
666,WellInspection,KLN_WH216,Kathleen,Northern,-26.246418,149.660115,330.75,8/06/2018
666,WellInspection,KLN_WH217,Kathleen,Northern,-26.245647,149.667509,333.43,8/06/2018
666,WellInspection,KLN_WH219,Kathleen,Northern,-26.186491,149.621249,306.33,8/06/2018
666,WellInspection,KLN_WH220,Kathleen,Northern,-26.228145,149.604216,324.81,8/06/2018
666,WellInspection,MAM_WH005,Mamdal,Northern,-26.287699,149.791879,326.34,8/06/2018
666,WellInspection,MAM_WH006,Mamdal,Northern,-26.286181,149.781202,327.02,8/06/2018
666,WellInspection,MAM_WH101,Woleebee Creek,Northern,-26.250291,149.747956,328.95,8/06/2018
666,WellInspection,MAM_WH102,Mamdal,Northern,-26.254149,149.755376,319.72,8/06/2018
666,WellInspection,MAM_WH111,Mamdal,Northern,-26.260222,149.756926,318.58,8/06/2018
666,WellInspection,MAM_WH118,Mamdal,Northern,-26.268077,149.756169,318.49,8/06/2018
666,WellInspection,MAM_WH126,Mamdal,Northern,-26.273533,149.755217,338.81,8/06/2018
666,WellInspection,MAM_WH127,Mamdal,Northern,-26.272575,149.761861,333.56,8/06/2018
666,WellInspection,MAM_WH128,Mamdal,Northern,-26.267585,149.765177,322.81,8/06/2018
666,WellInspection,MAM_WH129,Mamdal,Northern,-26.267454,149.772421,304.66,8/06/2018
666,WellInspection,MAM_WH130,Mamdal,Northern,-26.269077,149.777394,301.25,8/06/2018
666,WellInspection,MAM_WH137,Mamdal,Northern,-26.280717,149.751128,333.5,8/06/2018
666,WellInspection,MAM_WH146,Mamdal,Northern,-26.28538,149.751559,337.07,8/06/2018
666,WellInspection,MAM_WH147,Mamdal,Northern,-26.281131,149.761566,329.77,8/06/2018
666,WellInspection,MAM_WH148,Mamdal,Northern,-26.281334,149.769672,322.06,8/06/2018
666,WellInspection,MAM_WH153,Mamdal,Northern,-26.292083,149.753592,357.34,8/06/2018
666,WellInspection,MAM_WH154,Mamdal,Northern,-26.287332,149.760641,334.09,8/06/2018
666,WellInspection,MAM_WH165,Mamdal,Northern,-26.293698,149.773531,366.7,8/06/2018
666,WellInspection,MAM_WH173,Mamdal,Northern,-26.299945,149.752059,384.59,8/06/2018
666,WellInspection,MAM_WH183,Mamdal,Northern,-26.30774,149.752328,383.81,8/06/2018
666,WellInspection,MAM_WH192,Mamdal,Northern,-26.313059,149.753583,383.46,8/06/2018
666,WellInspection,MAM_WH193,Mamdal,Northern,-26.315344,149.760129,361.11,8/06/2018
666,WellInspection,MAM_WH202,Mamdal,Northern,-26.320551,149.754717,364.61,8/06/2018
666,WellInspection,MAM_WH213,Mamdal,Northern,-26.327471,149.751587,346.15,8/06/2018
666,WellInspection,PEN_WH108,Penrhyn,Northern,-26.001129,149.576999,290.45,8/06/2018
666,WellInspection,PEN_WH116,Penrhyn,Northern,-26.008957,149.550806,317.97,8/06/2018
666,WellInspection,PEN_WH117,Penrhyn,Northern,-26.001593,149.556376,319.8,8/06/2018
666,WellInspection,PEN_WH119,Penrhyn,Northern,-26.002783,149.56917,314.39,8/06/2018
666,WellInspection,PEN_WH121,Penrhyn,Northern,-26.00636,149.580866,276.12,8/06/2018
666,WellInspection,PEN_WH125,Penrhyn,Northern,-26.008641,149.559001,318.08,8/06/2018
666,WellInspection,PEN_WH126,Penrhyn,Northern,-26.009149,149.567108,306.99,8/06/2018
666,WellInspection,PEN_WH131,Penrhyn,Northern,-26.017854,149.58169,282.23,8/06/2018
666,WellInspection,PEN_WH135,Penrhyn,Northern,-26.024522,149.580849,283,8/06/2018
666,WellInspection,PEN_WH146,Penrhyn,Northern,-26.033556,149.573769,274.63,8/06/2018
666,WellInspection,PEN_WH169,Penrhyn,Northern,-26.044588,149.579993,262.17,8/06/2018
666,WellInspection,PEN_WH170,Penrhyn,Northern,-26.038692,149.582099,264.72,8/06/2018
666,WellInspection,PEN_WH179,Penrhyn,Northern,-26.0523,149.565124,277.97,8/06/2018
666,WellInspection,PEN_WH180,Penrhyn,Northern,-26.051458,149.573438,264.43,8/06/2018
666,WellInspection,PEN_WH187,Penrhyn,Northern,-26.057358,149.562035,283.34,8/06/2018
666,WellInspection,PEN_WH198,Penrhyn,Northern,-26.064382,149.571941,276.19,8/06/2018
666,WellInspection,PEN_WH199,Penrhyn,Northern,-26.060287,149.57592,274.29,8/06/2018
666,WellInspection,PEN_WH200,Penrhyn,Northern,-26.058929,149.583229,270.99,8/06/2018
666,WellInspection,PEN_WH210,Penrhyn,Northern,-26.070363,149.575415,267.8,8/06/2018
666,WellInspection,PEN_WH218,Penrhyn,Northern,-26.072145,149.582963,259.65,8/06/2018
666,WellInspection,PEN_WH226,Penrhyn,Northern,-26.076724,149.570392,274.72,8/06/2018
666,WellInspection,PEN_WH227,Penrhyn,Northern,-26.076846,149.578053,262.25,8/06/2018
666,WellInspection,PEN_WH230,Penrhyn,Northern,-26.015273,149.54407,303.45,8/06/2018
666,WellInspection,PEN_WH232,Penrhyn,Northern,-26.013284,149.561519,308.92,8/06/2018
666,WellInspection,PEN_WH233,Penrhyn,Northern,-26.016072,149.572535,297.94,8/06/2018
